workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID
46.64,6.64,39.0,46.64,6.64,285.0,808,2304130107
47.33,7.37,25.0,47.33,7.37,18.0,808,15125840
47.43,8.67,540.0,47.43,8.67,140.0,809,384412231
46.12,9.63,334.0,46.12,9.63,468.0,809,233178816
46.45,6.93,111.0,46.45,6.93,44.0,810,210826805
45.93,8.52,56.0,45.93,8.52,35.0,811,711631349
47.44,8.47,10.0,47.42,8.53,23.0,814,124584111
46.28,7.5,385.0,46.28,7.51,177.0,815,501836979
45.94,6.03,11.0,45.94,6.03,16.0,816,3601591576
47.23,9.56,34.0,47.38,9.55,313.0,816,167053661
47.06,8.52,20.0,47.0,8.6,11.0,816,3056309782
45.88,5.96,14.0,46.37,6.48,163.0,816,406491804
47.82,7.57,498.0,47.82,7.57,320.0,818,744231743499177990
47.01,6.96,100.0,47.01,6.98,22.0,818,585478513
47.42,8.6,18.0,47.14,8.53,385.0,818,2874102454
47.37,8.8,13.0,47.37,8.8,10.0,818,483365162
45.89,6.71,387.0,45.89,6.71,416.0,819,291579066
47.33,8.52,13.0,47.33,8.52,10.0,819,3916111
46.56,7.62,25.0,47.38,8.54,74.0,820,256188868
46.53,6.6,136.0,46.53,6.6,263.0,820,395577491
47.38,8.54,141.0,47.48,8.5,69.0,823,157020864
47.75,7.33,706.0,47.75,7.33,116.0,824,536272317
47.76,7.34,14.0,47.76,7.34,111.0,826,562815463
45.76,9.85,59.0,45.76,9.85,24.0,826,1328476232
45.78,10.34,599.0,45.78,10.34,228.0,827,478050345
45.85,6.1,87.0,45.85,6.1,65.0,828,1269253435
46.9,6.34,13.0,47.25,6.02,11.0,830,769463875
46.53,6.61,509.0,46.53,6.61,276.0,831,772165825
47.25,6.03,16.0,47.24,6.03,81.0,831,1616338021
47.5,9.44,281.0,47.38,8.54,37.0,831,963211699
45.89,6.13,285.0,45.89,6.13,232.0,836,597752406
46.53,6.65,209.0,46.53,6.65,628.0,837,123702219
47.34,9.6,33.0,47.34,9.6,38.0,837,1115676888
47.67,9.02,404.0,47.67,9.02,421.0,837,1911149618
47.06,6.74,231.0,47.06,6.74,608.0,841,514918078
46.62,9.61,35.0,46.54,9.57,16.0,841,518587549
45.8,8.84,201.0,45.8,8.84,198.0,842,1215408259
47.65,6.85,29.0,47.65,6.85,15.0,845,119397514
46.21,6.09,152.0,46.21,6.11,10.0,845,704121250
47.38,8.54,249.0,47.38,8.54,597.0,847,2869634101
47.15,6.34,284.0,47.15,6.34,520.0,847,219025036
46.79,7.13,242.0,46.79,7.14,11.0,848,285719450
47.39,8.52,13.0,46.54,6.6,18.0,849,50043
45.76,6.34,365.0,45.76,6.34,324.0,849,1042107170
47.72,7.28,502.0,47.72,7.28,346.0,850,3345733469
47.38,8.08,15.0,47.38,8.08,20.0,851,2899351804
47.49,6.74,16.0,47.38,6.82,451.0,852,1591395236
47.01,6.97,17.0,47.01,6.96,98.0,853,472296121
45.84,9.04,13.0,45.86,9.07,11.0,853,134410436
46.54,6.6,41.0,46.53,6.52,511.0,855,319325443
46.09,10.32,355.0,46.09,10.32,406.0,857,244588536
46.38,6.24,15.0,46.33,6.05,439.0,858,725682067497963520
47.37,8.54,10.0,47.37,8.54,34.0,859,40132746
47.18,8.61,15.0,47.18,8.61,12.0,860,21684687
46.23,7.37,18.0,46.23,7.37,29.0,860,395919647
45.9,6.1,264.0,45.9,6.1,592.0,860,1717366129
47.75,7.33,711.0,47.75,7.33,150.0,861,280453219
47.38,8.53,10.0,47.26,8.6,141.0,861,372927511
47.34,7.9,12.0,47.29,7.71,447.0,862,1319925008
47.43,9.26,77.0,47.42,9.37,28.0,863,24781177
45.92,6.12,27.0,45.92,6.12,33.0,864,2494253736
47.0,6.94,26.0,47.0,6.94,11.0,868,962985565
47.37,8.54,17.0,47.36,8.53,39.0,869,3534691
47.2,5.94,162.0,47.2,5.94,92.0,869,1320417181
47.26,6.04,298.0,47.26,6.04,83.0,869,1222943029
46.62,9.57,151.0,46.62,9.57,719.0,870,188515170
47.24,6.02,24.0,47.26,6.01,26.0,871,405715025
47.02,8.26,683.0,47.04,8.29,31.0,873,1894505318
47.51,8.36,14.0,47.51,8.37,444.0,873,344960441
45.9,9.42,261.0,45.9,9.43,55.0,874,403915800
46.29,7.51,55.0,46.29,7.51,79.0,876,592900387
46.76,6.97,24.0,46.71,6.37,241.0,876,1663595066
45.91,6.14,219.0,45.91,6.14,264.0,879,314793772
45.88,9.3,424.0,45.88,9.3,456.0,880,3367283199
47.73,7.43,261.0,47.73,7.43,237.0,882,620011196
46.2,6.14,47.0,46.2,6.14,18.0,882,624912816
46.11,7.93,10.0,46.2,6.15,575.0,882,1015360813
47.7,8.64,38.0,47.7,8.64,19.0,883,130512217
47.67,6.85,501.0,47.67,6.85,383.0,884,2321392932
46.21,6.12,285.0,46.22,6.11,13.0,885,1336421498
46.81,8.22,327.0,46.81,8.22,558.0,885,1055145924
46.11,7.07,389.0,46.11,7.08,15.0,886,306990200
47.38,8.67,50.0,47.38,8.54,273.0,888,566171906
45.8,9.08,752.0,45.8,9.08,85.0,888,370594833
47.46,9.04,22.0,47.46,9.05,12.0,888,569809913
47.63,6.86,37.0,47.62,6.84,66.0,890,921222660
47.78,7.28,519.0,47.78,7.28,370.0,891,3105682631
46.19,7.2,96.0,46.19,7.2,87.0,893,2172297418
47.79,7.18,587.0,47.79,7.18,307.0,894,591922973
47.14,5.96,26.0,47.14,5.96,36.0,896,2746796678
47.23,8.86,440.0,47.23,8.86,365.0,896,3300821962
47.87,7.22,218.0,47.72,7.34,23.0,897,718041518
46.3,7.29,227.0,46.28,7.47,24.0,897,2511282318
46.87,6.22,30.0,46.87,6.22,18.0,898,740567220
47.39,8.17,405.0,47.39,8.17,364.0,899,910216374
47.59,8.11,11.0,47.59,8.12,350.0,901,183685345
46.31,6.3,107.0,46.14,6.09,75.0,902,1861606226
46.7,9.44,555.0,46.7,9.44,343.0,902,2159194042
46.19,6.23,32.0,46.19,6.23,35.0,903,907707228
46.21,6.09,207.0,46.21,6.09,525.0,903,631483390
47.22,8.75,28.0,47.22,8.75,27.0,904,40103835
47.41,8.4,26.0,47.41,8.4,35.0,905,1130592452
47.64,7.14,534.0,47.64,7.14,352.0,909,269454206
47.74,7.35,14.0,47.75,7.32,404.0,912,1589521646
46.12,9.36,197.0,46.12,9.36,658.0,912,2798575655
45.75,6.41,84.0,45.75,6.41,15.0,913,260332710
45.85,6.1,228.0,45.9,6.12,61.0,915,115974217
46.1,7.07,14.0,46.1,7.07,89.0,918,290698599
47.71,9.15,647.0,47.71,9.15,34.0,919,2853227901
46.38,6.24,14.0,46.49,6.38,98.0,920,103655382
47.63,6.84,25.0,47.62,6.85,33.0,920,732054830
46.25,6.13,390.0,46.25,6.13,530.0,920,756417271
45.83,9.81,394.0,45.8,9.85,49.0,921,756991568
46.82,6.94,387.0,46.82,6.94,493.0,921,731506680886902784
47.37,8.54,13.0,47.38,8.54,266.0,922,144135061
47.41,8.68,54.0,47.02,7.0,16.0,924,391609152
47.37,8.8,16.0,47.37,8.8,58.0,924,335541614
46.19,6.15,12.0,46.2,6.16,454.0,925,1013162076
46.23,7.37,502.0,46.23,7.37,423.0,925,712373784
45.83,8.81,430.0,45.8,8.88,22.0,926,3617931255
47.0,6.94,32.0,47.0,6.94,60.0,928,1849116858
47.62,7.68,730.0,47.62,7.68,194.0,931,2225150397
47.53,6.6,267.0,47.53,6.6,200.0,933,608484249
47.24,6.44,658.0,47.24,6.44,234.0,934,2867345601
45.89,6.13,116.0,45.89,6.13,137.0,934,410881316
46.08,9.15,608.0,46.08,9.15,327.0,936,1233910364
46.25,6.1,565.0,46.25,6.1,348.0,938,505720994
45.9,9.39,593.0,45.9,9.39,335.0,939,356103624
46.77,6.64,10.0,46.78,6.63,380.0,939,999220111
47.72,7.01,301.0,47.18,6.01,10.0,941,564821992
46.93,7.57,405.0,46.95,7.39,14.0,943,1310557430
47.74,7.3,175.0,47.6,7.25,11.0,944,1915415282
46.53,6.63,610.0,46.53,6.63,334.0,948,473902462
47.5,8.34,214.0,47.5,8.34,222.0,948,905615935
46.19,6.14,458.0,47.38,8.54,10.0,949,348291029
46.35,6.05,533.0,46.35,6.05,416.0,949,440688123
46.21,6.13,354.0,46.21,6.13,580.0,950,915611654
47.42,6.59,540.0,47.42,6.59,403.0,950,227645968
46.19,10.14,640.0,46.2,10.13,98.0,950,488447479
47.72,7.24,413.0,47.72,7.24,538.0,951,829642459
46.17,10.02,11.0,46.17,10.02,39.0,952,128225844
47.38,8.54,47.0,47.45,8.25,62.0,954,719900054
45.83,9.52,10.0,45.85,9.53,612.0,958,551063485
47.14,9.55,169.0,47.14,9.55,468.0,958,206965921
45.83,9.4,397.0,45.83,9.4,545.0,961,3101862105
47.26,6.01,582.0,47.26,6.01,381.0,963,169422153
46.2,9.02,240.0,46.2,9.02,179.0,963,380242855
46.2,6.16,13.0,46.2,6.16,15.0,965,1331618923
47.21,8.0,19.0,47.03,8.18,128.0,967,39876242
47.39,8.68,47.0,47.39,8.69,229.0,968,87743283
47.38,8.54,149.0,47.38,8.54,112.0,968,303428766
46.01,8.96,47.0,46.01,8.98,50.0,970,444136300
45.94,10.27,26.0,45.94,10.26,114.0,971,233556617
47.74,7.03,16.0,47.87,7.22,699.0,971,165661694
47.67,9.47,548.0,47.67,9.47,423.0,972,3687554189
47.51,8.01,634.0,47.51,8.01,338.0,973,2967819053
46.22,6.11,374.0,46.21,6.09,23.0,977,1272362989
45.93,6.06,105.0,45.93,6.06,31.0,980,312274748
47.45,8.32,113.0,47.44,8.33,11.0,982,141259485
45.86,6.64,133.0,45.86,6.64,219.0,983,258283002
46.21,6.14,40.0,46.19,6.14,375.0,984,773518909
47.38,8.54,624.0,47.38,8.54,96.0,985,14273050
45.9,9.39,35.0,45.91,9.34,15.0,985,292293887
45.89,6.12,12.0,45.9,6.12,212.0,985,607232497
47.09,8.28,21.0,47.38,8.54,62.0,987,322220690
46.2,6.16,181.0,46.2,6.16,172.0,994,1110131576
45.76,9.85,607.0,45.76,9.85,380.0,995,311642113
45.88,6.52,201.0,45.88,6.52,125.0,999,2876575317
46.18,9.65,282.0,46.13,9.59,31.0,1001,2223407550
47.75,7.34,10.0,47.82,7.54,406.0,1001,410948160
47.74,7.32,116.0,47.74,7.32,799.0,1002,546820087
47.04,8.32,209.0,47.04,8.32,794.0,1003,500348010
45.88,6.52,944.0,45.88,6.52,60.0,1006,2968146838
46.04,6.58,12.0,46.04,6.59,262.0,1006,173441057
45.95,8.55,606.0,45.95,8.55,69.0,1010,2790144462
46.2,6.16,12.0,46.22,6.19,207.0,1010,1117127858
47.57,7.96,14.0,47.55,7.94,205.0,1010,243580962
45.99,7.25,108.0,45.99,7.25,134.0,1012,232303513
47.49,8.29,414.0,47.49,8.29,590.0,1014,1082638370
47.2,5.94,10.0,47.2,5.94,11.0,1015,627249693
47.56,7.58,769.0,47.56,7.58,249.0,1018,4763133461
45.92,6.86,23.0,45.92,6.86,33.0,1018,233266346
45.9,6.13,434.0,45.9,6.13,386.0,1019,475162018
47.46,8.59,343.0,47.45,8.59,218.0,1020,354193613
47.38,8.51,208.0,47.38,8.51,72.0,1020,343978337
47.46,6.87,19.0,47.52,6.81,56.0,1028,2813839544
46.21,6.11,111.0,46.21,6.11,236.0,1028,1317332702
46.18,6.22,22.0,46.21,6.29,80.0,1032,1322985174
46.99,10.26,71.0,47.04,9.89,15.0,1035,1676647344
46.86,6.84,56.0,46.86,6.84,33.0,1038,18098968
47.54,6.68,718.0,47.54,6.68,323.0,1041,452264033
47.42,8.63,56.0,47.07,8.37,43.0,1042,904304828
47.38,8.54,27.0,47.38,8.54,19.0,1044,491510843
47.72,6.9,165.0,47.72,6.9,78.0,1044,893286782
47.2,5.94,97.0,47.25,6.03,546.0,1046,2576207032
47.58,7.66,457.0,47.58,7.66,580.0,1047,2835666131
47.23,8.66,33.0,47.38,8.54,10.0,1047,1964181102
46.84,7.66,206.0,46.84,7.66,319.0,1047,99110535
46.35,6.05,583.0,46.3,6.07,35.0,1048,116415297
47.63,6.15,424.0,47.63,6.15,624.0,1048,2231030540
47.72,7.57,647.0,47.72,7.57,381.0,1053,16728811
46.16,6.16,458.0,46.16,6.16,375.0,1057,1432791888
47.18,8.46,104.0,47.53,8.21,46.0,1058,2413032758
46.19,6.23,28.0,46.19,6.24,771.0,1059,774678415
46.84,7.66,387.0,46.84,7.66,653.0,1061,2208183000
45.81,8.8,53.0,45.83,8.81,344.0,1064,286045303
46.18,6.11,28.0,46.19,6.12,48.0,1064,1086204264
45.82,7.32,92.0,45.79,7.33,24.0,1066,2765505605
46.15,6.09,786.0,46.15,6.09,217.0,1072,1528402568
47.53,6.8,154.0,47.54,6.8,88.0,1074,1492066447
46.95,7.39,12.0,47.4,8.52,34.0,1077,14418232
47.72,7.28,397.0,47.72,7.34,82.0,1079,97390092
46.13,8.3,43.0,46.14,8.32,40.0,1079,1694311134
46.12,9.36,26.0,46.12,9.44,47.0,1080,2717902222
47.73,7.33,456.0,47.73,7.33,444.0,1082,566564746
46.54,6.66,685.0,46.54,6.66,398.0,1083,967837212
47.25,8.61,719.0,47.26,8.6,12.0,1084,847616750
47.61,9.26,140.0,47.61,9.26,842.0,1088,1345152475
47.39,6.77,601.0,47.39,6.77,488.0,1089,307581248
47.47,9.38,63.0,47.42,9.36,108.0,1089,2975927876
46.37,6.48,14.0,46.37,6.48,12.0,1093,585051355
47.05,8.32,294.0,47.05,8.32,800.0,1094,860750214
47.5,6.82,250.0,47.5,6.82,159.0,1094,268819174
47.37,8.54,10.0,47.45,8.56,137.0,1095,30422323
46.34,6.44,472.0,46.34,6.44,621.0,1098,2898380362
47.1,6.84,657.0,47.1,6.84,440.0,1098,407769537
47.56,7.51,79.0,47.61,7.57,67.0,1100,246881923
46.55,6.58,221.0,46.64,6.47,14.0,1101,2369345819
46.81,8.22,349.0,46.81,8.22,754.0,1103,1343189604
47.77,8.85,39.0,47.76,8.87,766.0,1105,516382708
47.01,6.76,560.0,47.01,6.76,546.0,1106,470531533
47.38,8.54,525.0,47.38,8.54,582.0,1107,3218494708
46.83,10.34,699.0,46.83,10.34,408.0,1107,547441554
46.8,7.16,141.0,46.72,7.06,180.0,1107,128865117
47.78,7.34,551.0,47.78,7.34,548.0,1108,820457449
46.23,7.37,108.0,46.23,7.37,73.0,1108,635454096
46.84,7.66,118.0,46.84,7.66,37.0,1108,352064833
47.67,9.47,506.0,47.67,9.47,301.0,1108,216790062
46.22,7.33,98.0,46.22,7.33,188.0,1110,376292151
46.8,7.16,335.0,46.8,7.16,773.0,1111,468666416
47.44,8.63,11.0,47.44,8.63,10.0,1115,593098049
46.67,6.79,108.0,46.67,6.79,215.0,1116,492944713
45.8,9.08,773.0,45.8,9.08,138.0,1116,426628945
47.63,6.85,80.0,47.63,6.84,513.0,1119,1872391910
45.9,6.12,240.0,45.9,6.12,869.0,1120,2397412757
47.54,7.57,372.0,47.54,7.57,309.0,1121,1449796862
47.25,6.06,802.0,47.25,6.06,319.0,1122,524400909
47.59,6.91,459.0,47.59,6.91,451.0,1124,1209007045
47.0,9.47,163.0,47.0,9.47,173.0,1125,235580665
47.44,6.8,231.0,47.48,6.83,237.0,1127,1091540486
47.26,6.01,506.0,47.26,6.01,585.0,1127,384480294
47.26,6.01,791.0,47.26,6.01,108.0,1128,801205356
46.59,6.66,648.0,46.59,6.66,467.0,1134,315988843
47.38,8.54,25.0,47.49,8.29,206.0,1135,216005152
46.12,9.44,437.0,46.12,9.44,653.0,1136,2423076017
47.38,8.54,217.0,47.38,8.54,160.0,1138,2373405336
47.13,7.25,577.0,47.13,7.25,561.0,1139,1637978173
46.2,6.19,552.0,46.69,6.91,100.0,1142,907729824
46.31,6.3,19.0,46.17,6.32,15.0,1145,298962044
45.92,6.16,12.0,45.89,6.13,710.0,1150,396242761
46.04,6.55,121.0,46.04,6.55,426.0,1154,1647733446
46.79,7.13,225.0,46.79,7.13,195.0,1154,573889595
46.38,6.85,209.0,46.38,6.85,208.0,1155,2950157044
46.81,8.22,231.0,46.81,8.22,133.0,1157,3740898388
46.54,6.59,197.0,46.53,6.57,377.0,1158,36634423
47.48,6.77,80.0,47.48,6.77,49.0,1160,594018204
47.43,8.67,305.0,47.43,8.67,297.0,1166,26727539
46.17,6.16,496.0,46.17,6.16,608.0,1168,1931316308
46.84,7.66,35.0,46.84,7.66,32.0,1169,705687684
47.44,8.43,412.0,47.44,8.43,757.0,1169,1172390719
46.95,7.39,573.0,47.38,8.54,31.0,1173,1550839968
46.95,7.38,13.0,46.95,7.39,333.0,1181,2774546969
47.4,8.48,90.0,47.4,8.48,91.0,1185,634802534
46.25,7.42,88.0,46.23,7.37,19.0,1185,2157735945
47.87,7.22,420.0,47.87,7.22,771.0,1193,574577552
46.29,7.06,465.0,46.29,7.06,731.0,1197,637200086
46.23,6.14,449.0,46.23,6.14,613.0,1202,1190206062
47.04,8.32,636.0,47.43,8.67,19.0,1203,140946719
46.81,8.22,186.0,46.81,8.22,992.0,1206,57146661
47.48,7.73,44.0,47.72,7.51,200.0,1213,109029249
46.54,6.59,10.0,46.54,6.59,15.0,1213,311638924
47.37,8.53,21.0,47.36,8.53,87.0,1216,20321220
47.59,6.89,30.0,47.59,6.89,11.0,1216,194544421
47.25,6.03,134.0,47.24,6.02,25.0,1218,1513218284
47.37,9.71,505.0,47.37,9.71,475.0,1219,186319816
47.0,6.94,99.0,47.0,6.94,74.0,1220,440873116
46.52,6.6,313.0,46.53,6.6,97.0,1221,189151036
47.83,8.56,284.0,47.83,8.56,134.0,1221,300942333
47.57,7.58,15.0,47.38,8.54,10.0,1225,350632210
45.88,8.97,319.0,45.88,8.97,288.0,1231,2307535060
46.55,7.91,537.0,46.55,7.91,655.0,1235,2307827194
45.92,6.13,68.0,45.94,6.15,327.0,1235,579028978
47.14,6.2,122.0,47.14,6.2,27.0,1236,521182298
46.15,6.09,10.0,46.12,6.04,11.0,1236,214138643
46.14,6.04,18.0,46.14,6.02,189.0,1237,833235133
47.38,8.54,644.0,47.38,8.54,582.0,1238,955350608
47.38,8.54,761.0,47.38,8.54,418.0,1242,420350893
47.52,8.55,414.0,47.52,8.55,820.0,1247,435192092
47.39,8.05,11.0,47.38,8.08,234.0,1247,420439929
47.43,8.67,117.0,47.38,8.08,433.0,1250,1196835692
46.01,8.96,68.0,46.01,8.96,23.0,1250,498054913
46.78,7.58,475.0,46.78,7.58,61.0,1254,182753104
47.51,6.8,832.0,47.51,6.8,417.0,1255,1941408510
47.43,9.67,11.0,47.43,9.67,188.0,1256,121475669
47.62,6.79,349.0,47.62,6.79,785.0,1257,328837184
47.36,8.55,13.0,47.37,8.54,24.0,1257,415447288
46.17,10.03,78.0,46.17,10.05,15.0,1261,765520340
47.37,8.54,25.0,47.19,8.85,190.0,1261,291587088
46.53,6.61,450.0,46.53,6.61,497.0,1262,2731955751
45.91,6.14,149.0,45.91,6.14,123.0,1263,226256849
45.96,9.25,10.0,45.81,9.27,54.0,1267,585584369
47.75,7.33,962.0,47.75,7.33,306.0,1268,1850864167
46.19,7.32,13.0,46.23,7.38,63.0,1268,1598716668
47.21,7.42,664.0,47.21,7.42,605.0,1269,425024923
45.93,6.19,418.0,45.93,6.19,375.0,1272,1134913064
47.7,10.06,129.0,47.7,10.07,246.0,1275,171862825
47.5,8.77,250.0,47.5,8.73,378.0,1275,115448088
45.89,6.13,126.0,45.89,6.13,100.0,1279,317073259
47.57,9.68,568.0,47.54,9.73,30.0,1281,166509468
47.38,8.08,240.0,47.38,8.08,390.0,1281,2895719080
45.88,6.11,79.0,45.89,6.11,43.0,1283,710679787
47.39,6.77,40.0,47.44,6.89,15.0,1286,559319330
46.62,9.98,19.0,46.62,9.57,233.0,1286,1524655765
47.46,8.39,317.0,47.46,8.39,970.0,1287,603427701
47.53,6.82,512.0,47.53,6.82,733.0,1289,483961531
47.26,6.01,464.0,47.26,6.01,335.0,1298,355134250
47.87,7.22,463.0,47.87,7.22,840.0,1303,2186744244
47.2,5.94,161.0,47.26,6.04,542.0,1303,605720422
46.47,6.84,245.0,46.42,6.23,109.0,1303,2348965490
47.52,6.78,118.0,47.52,6.78,329.0,1304,635578863
46.21,6.09,16.0,46.21,6.09,12.0,1304,94450437
47.22,6.53,29.0,47.22,6.53,18.0,1307,1042900669
45.76,9.85,369.0,45.76,9.85,939.0,1308,806453802
47.28,8.88,614.0,47.28,8.88,694.0,1308,542768859
46.19,6.18,67.0,46.2,6.14,112.0,1315,176047915
45.76,9.85,901.0,45.76,9.85,415.0,1316,559525571
46.62,9.61,641.0,46.62,9.61,676.0,1318,10440
46.2,6.14,615.0,46.2,6.14,705.0,1320,2147525082
47.37,8.54,20.0,47.45,8.8,106.0,1321,14163152
47.2,5.94,57.0,47.63,6.15,49.0,1322,406577491
45.9,6.12,68.0,45.85,6.1,35.0,1322,115334533
46.73,7.06,32.0,46.73,7.06,26.0,1324,635535460
47.33,8.47,46.0,47.34,8.47,10.0,1324,69573259
47.67,6.85,666.0,47.67,6.85,655.0,1324,2256311095
47.38,8.54,35.0,47.38,8.54,16.0,1326,2323896068
45.91,9.17,21.0,45.8,9.08,239.0,1326,937362661
46.23,7.39,128.0,46.23,7.38,45.0,1327,80893408
45.96,9.25,547.0,45.96,9.25,257.0,1334,2299387812
46.95,7.39,516.0,46.95,7.39,822.0,1339,701098560188710912
46.4,6.59,12.0,46.4,6.59,12.0,1339,386839751
46.08,6.41,16.0,46.04,6.35,58.0,1341,395316350
47.24,8.66,185.0,47.29,8.62,298.0,1341,335468739
45.83,8.81,754.0,45.83,8.81,594.0,1348,518781782
46.18,6.48,11.0,45.98,6.07,186.0,1350,235142872
46.16,7.12,327.0,46.16,7.12,167.0,1355,48817502
47.74,7.3,449.0,47.74,7.3,588.0,1363,1898361828
47.75,7.34,25.0,47.76,7.34,176.0,1363,877156134
46.2,6.14,13.0,46.25,6.13,555.0,1364,571063271
47.38,8.54,44.0,47.55,8.71,301.0,1364,2999862514
46.3,7.05,120.0,46.3,7.05,199.0,1366,396985577
46.21,6.09,582.0,46.21,6.09,699.0,1367,3028002053
46.95,7.39,931.0,46.95,7.39,434.0,1367,567151583
46.77,7.2,17.0,46.77,7.2,16.0,1367,1319895096
45.8,9.08,1002.0,45.8,9.08,215.0,1369,156946635
45.83,9.07,11.0,45.79,9.04,31.0,1369,1640456839
45.85,9.38,10.0,45.8,9.19,12.0,1369,502172605
46.2,6.16,18.0,46.2,6.19,19.0,1370,1069152114
46.9,6.34,148.0,46.9,6.35,14.0,1370,305042905
46.16,6.27,12.0,46.16,6.27,65.0,1370,74772323
45.93,8.52,938.0,45.93,8.52,417.0,1371,504894136
47.56,7.51,748.0,47.56,7.51,487.0,1372,878452338
47.38,8.54,296.0,47.38,8.54,76.0,1373,247213200
47.71,9.15,646.0,47.71,9.15,728.0,1374,185263883
47.55,9.3,51.0,47.55,9.29,192.0,1374,819606464
46.21,7.25,41.0,46.21,7.25,19.0,1374,566140756
45.87,6.62,78.0,45.87,6.62,68.0,1377,31384371
45.83,6.81,27.0,45.83,6.81,19.0,1379,560504095
47.38,8.54,66.0,47.38,8.54,44.0,1396,271446324
47.79,9.16,71.0,47.66,9.48,208.0,1396,18608951
45.91,6.12,42.0,45.91,6.12,112.0,1397,2364632785
47.05,6.11,286.0,47.1,6.14,371.0,1398,1260139214
46.19,6.22,67.0,46.19,6.22,60.0,1401,627800959
47.1,6.83,102.0,47.1,6.82,652.0,1401,517895002
47.83,8.56,364.0,47.83,8.56,1044.0,1408,405338098
47.26,6.01,33.0,47.27,6.03,363.0,1408,135651889
47.31,8.52,23.0,47.38,8.54,68.0,1411,385388745
46.52,6.6,19.0,46.52,6.61,13.0,1413,2768235983
46.24,6.12,12.0,45.92,6.85,31.0,1413,28834284
47.76,7.31,99.0,47.76,7.31,76.0,1415,494934844
46.52,6.63,58.0,46.1,5.96,12.0,1415,15891492
47.42,9.4,48.0,47.42,9.37,82.0,1417,223810053
47.72,7.28,469.0,47.72,7.28,948.0,1417,3402001863
46.5,6.67,147.0,46.53,6.65,472.0,1418,369579958
45.89,6.13,56.0,45.91,6.13,27.0,1419,74997177
46.21,6.11,37.0,46.21,6.09,249.0,1423,1242016056
46.19,6.68,18.0,46.19,6.69,16.0,1425,588587072
47.26,6.01,687.0,47.26,6.01,539.0,1428,847245859
45.76,9.85,638.0,45.76,9.85,463.0,1429,13047402
47.73,9.12,118.0,47.73,9.12,70.0,1433,18606601
46.53,6.65,339.0,46.23,6.11,13.0,1433,369702257
47.36,7.35,268.0,47.67,7.5,113.0,1433,568519440
45.86,9.43,1031.0,45.86,9.43,401.0,1434,2964625119
46.93,7.5,67.0,46.95,7.39,44.0,1435,222063257
47.65,6.86,19.0,47.52,6.78,87.0,1436,2347574666
46.44,6.87,1154.0,46.44,6.87,284.0,1438,2962304566
45.86,8.84,589.0,45.86,8.84,503.0,1439,550084158
47.46,8.59,34.0,47.38,8.54,13.0,1440,17116020
47.45,8.24,11.0,47.28,8.53,22.0,1444,187362650
45.78,10.34,1069.0,45.78,10.34,377.0,1450,454845355
47.39,8.09,633.0,47.39,8.09,122.0,1452,188313862
47.36,8.52,422.0,47.36,8.52,1032.0,1454,282492573
47.25,6.02,183.0,47.25,6.02,356.0,1462,2157627483
47.2,5.94,901.0,47.2,5.94,557.0,1463,239748831
46.22,10.18,515.0,46.22,10.18,898.0,1464,2738935882
46.54,5.93,61.0,46.54,5.93,27.0,1464,359485316
46.53,6.65,44.0,46.53,6.65,89.0,1468,269998510
47.38,8.54,644.0,47.38,8.54,212.0,1474,1522474771
47.38,8.53,170.0,47.38,8.53,322.0,1476,4567387397
46.24,6.09,26.0,46.12,6.36,11.0,1480,398595971
47.38,8.42,56.0,47.38,8.54,307.0,1484,1321851942
47.38,8.54,30.0,47.38,8.54,114.0,1484,960455030
47.47,8.31,55.0,47.37,8.54,123.0,1485,40104410
46.2,6.14,263.0,46.2,6.14,414.0,1487,231326789
47.28,7.35,503.0,46.8,7.12,18.0,1494,2606121326
46.8,7.16,230.0,46.8,7.16,156.0,1502,1697169955
46.21,7.56,36.0,46.31,7.48,17.0,1503,1467128330
47.59,8.21,423.0,46.59,6.66,19.0,1504,148424653
45.89,6.13,16.0,46.04,6.11,97.0,1505,934333176
47.72,7.28,72.0,47.72,7.34,1063.0,1505,3345582581
47.41,8.53,373.0,47.43,8.67,140.0,1507,353339789
47.56,7.61,535.0,47.56,7.61,235.0,1507,1572595045
47.42,9.36,567.0,47.42,9.36,942.0,1509,3400263161
47.19,8.52,1053.0,47.19,8.52,456.0,1509,1674090122
46.08,6.41,23.0,46.08,6.41,14.0,1509,903420973
47.56,6.92,719.0,47.56,6.92,516.0,1510,4005371501
46.24,6.12,49.0,46.24,6.12,74.0,1513,943334394
46.23,7.38,632.0,46.23,7.38,662.0,1518,1707287654
46.93,7.5,346.0,46.93,7.5,319.0,1523,15487009
47.71,9.15,56.0,47.8,8.92,161.0,1524,101345622
47.76,7.34,114.0,47.76,7.34,109.0,1524,629552535
46.23,7.37,266.0,46.28,7.5,29.0,1526,975982236
46.34,7.0,824.0,46.34,7.01,41.0,1528,282926738
46.79,7.15,30.0,46.79,7.15,37.0,1530,491437340
47.65,6.85,38.0,47.6,6.86,15.0,1533,357637148
45.85,8.77,31.0,45.85,8.77,19.0,1535,557897773
46.23,8.77,1235.0,46.23,8.77,298.0,1536,45863337
47.48,6.84,29.0,47.49,6.84,113.0,1536,86312570
45.8,9.08,438.0,45.8,9.08,1071.0,1537,2174204240
45.83,8.84,21.0,45.85,8.84,116.0,1541,1068059455
46.21,6.09,390.0,46.21,6.09,405.0,1545,228860312
